step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
387,CASH_OUT,28275.09,76060.32,47785.23,30597.03,58872.12,0
388,CASH_IN,2971.46,10281.94,7310.48,43856.92,46828.38,0
389,TRANSFER,22830.87,56246.19,33415.32,37085.6,59916.47,0
390,DEBIT,2177.79,10818.63,8640.84,40003.55,42181.34,0
391,TRANSFER,30361.94,74492.46,44130.52,30748.91,61110.85,0
392,CASH_IN,14243.77,54330.87,40087.1,42402.39,56646.16,0
393,DEBIT,7583.55,74827.64,67244.09,47903.67,55487.22,0
394,CASH_OUT,31941.81,75870.2,43928.39,23515.95,55457.76,0
395,TRANSFER,8408.58,37462.64,29054.06,36103.55,44512.13,0
396,CASH_OUT,4858.32,14644.47,9786.15,93.99,4952.31,0
397,TRANSFER,11087.04,62339.34,51252.3,39709.87,50796.91,0
398,DEBIT,18630.75,51500.86,32870.11,5206.87,23837.62,0
399,DEBIT,17054.11,56505.35,39451.24,33823.4,50877.51,0
400,DEBIT,20602.88,82679.89,62077.01,3852.91,24455.79,0
401,CASH_IN,36748.71,74846.6,38097.89,10492.1,47240.81,0
402,CASH_OUT,3295.22,44579.7,41284.48,16409.64,19704.86,0
403,TRANSFER,1190.51,37770.78,36580.27,40068.35,41258.86,0
404,PAYMENT,30004.37,93378.22,63373.85,21062.4,51066.77,0
405,CASH_OUT,34146.98,68905.22,34758.24,37360.98,71507.96,0
406,TRANSFER,5467.65,59189.17,53721.52,18111.77,23579.42,0
407,CASH_IN,20602.67,70324.94,49722.27,29323.95,49926.62,0
408,CASH_OUT,14380.68,30573.83,16193.15,12964.84,27345.52,0
409,CASH_OUT,8850.91,38314.5,29463.59,24045.3,32896.21,0
410,CASH_IN,22377.39,70895.88,48518.49,2492.1,24869.49,0
411,CASH_OUT,16142.43,44248.22,28105.79,38275.64,54418.07,0
412,DEBIT,2798.58,14003.59,11205.01,46131.15,48929.73,0
413,CASH_IN,232.71,7826.84,7594.13,14109.35,14342.06,0
414,CASH_OUT,11134.31,28285.62,17151.31,48741.73,59876.04,0
415,TRANSFER,11354.18,84634.15,73279.97,7819.09,19173.27,0
416,CASH_OUT,3265.32,7202.67,3937.35,6962.27,10227.59,0
417,PAYMENT,3354.37,77413.91,74059.54,11839.22,15193.59,0
418,CASH_OUT,26997.8,96376.05,69378.25,46841.12,73838.92,0
419,DEBIT,24663.44,78983.59,54320.15,24724.06,49387.5,0
420,CASH_IN,6521.8,65763.29,59241.49,28266.51,34788.31,0
421,PAYMENT,45832.0,94756.56,48924.56,9150.77,54982.77,0
422,CASH_OUT,20121.0,23306.38,3185.38,34187.71,54308.71,1
423,CASH_IN,4755.44,23513.54,18758.1,27127.29,31882.73,0
424,PAYMENT,2248.88,54810.28,52561.4,22915.03,25163.91,0
425,CASH_IN,4969.82,14955.0,9985.18,10804.52,15774.34,0
426,CASH_OUT,17852.81,65446.37,47593.56,3113.66,20966.47,0
427,DEBIT,17723.36,36241.36,18518.0,39699.49,57422.85,0
428,CASH_IN,2864.04,17305.93,14441.89,37837.58,40701.62,0
429,CASH_IN,5366.35,66303.31,60936.96,12774.67,18141.02,0
430,TRANSFER,21018.59,75322.22,54303.63,27625.68,48644.27,0
431,CASH_OUT,24518.99,91012.8,66493.81,24890.63,49409.62,0
432,DEBIT,9089.77,45717.99,36628.22,4670.4,13760.17,0
433,CASH_OUT,5544.96,21172.88,15627.92,14356.9,19901.86,0
434,DEBIT,4437.19,28367.73,23930.54,32133.73,36570.92,0
435,TRANSFER,5792.06,16637.53,10845.47,39663.07,45455.13,0
436,CASH_OUT,16575.19,36946.97,20371.78,8442.71,25017.9,0
437,DEBIT,1942.48,20999.55,19057.07,44699.49,46641.97,0
438,CASH_OUT,12780.72,32003.04,19222.32,48387.79,61168.51,0
439,PAYMENT,20353.86,80556.75,60202.89,48356.33,68710.19,0
440,CASH_IN,21304.52,67124.08,45819.56,8297.74,29602.26,0
441,CASH_OUT,117.42,17061.11,16943.69,27987.78,28105.2,0
442,PAYMENT,8657.37,82472.89,73815.52,18951.36,27608.73,0
443,DEBIT,35204.97,85959.53,50754.56,27039.69,62244.66,0
444,DEBIT,44533.34,98818.49,54285.15,32583.4,77116.74,0
445,TRANSFER,36120.65,82106.26,45985.61,26271.75,62392.4,0
446,DEBIT,4173.97,82771.84,78597.87,11993.71,16167.68,0
447,PAYMENT,7106.47,74227.46,67120.99,30688.87,37795.34,0
448,PAYMENT,19870.82,84303.31,64432.49,48955.25,68826.07,0
449,DEBIT,3953.77,74190.18,70236.41,15745.98,19699.75,0
450,TRANSFER,64262.77,65872.96,1610.19,13963.8,78226.57,1
451,DEBIT,9358.85,86772.26,77413.41,18018.89,27377.74,0
452,PAYMENT,10157.11,31090.69,20933.58,46915.24,57072.35,0
453,PAYMENT,26288.97,79056.29,52767.32,13014.34,39303.31,0
454,CASH_OUT,94.43,1018.65,924.22,19487.97,19582.4,0
455,DEBIT,2507.06,38779.58,36272.52,20638.06,23145.12,0
456,CASH_OUT,909.59,42832.29,41922.7,36995.21,37904.8,0
457,PAYMENT,13630.39,29929.6,16299.21,37698.1,51328.49,0
458,DEBIT,30511.2,98198.07,67686.87,27959.24,58470.44,0
459,PAYMENT,12599.74,28870.6,16270.86,5629.02,18228.76,0
460,CASH_IN,1029.79,7765.75,6735.96,2306.18,3335.97,0
461,DEBIT,9226.28,30825.26,21598.98,14861.89,24088.17,0
462,PAYMENT,2604.08,5766.14,3162.06,42613.19,45217.27,0
463,PAYMENT,30972.47,98913.81,67941.34,26565.83,57538.3,0
464,DEBIT,29215.08,58697.88,29482.8,42784.8,71999.88,0
465,CASH_IN,2868.35,25978.42,23110.07,24418.73,27287.08,0
466,PAYMENT,30469.67,91053.06,60583.39,41464.34,71934.01,0
467,PAYMENT,1214.54,3489.05,2274.51,4110.35,5324.89,0
468,PAYMENT,2871.42,34740.75,31869.33,8529.1,11400.52,0
469,DEBIT,25297.26,79091.42,53794.16,33821.32,59118.58,0
470,DEBIT,9530.88,39066.62,29535.74,32611.21,42142.09,0
471,TRANSFER,23522.22,47816.82,24294.6,13447.95,36970.17,0
472,PAYMENT,35.24,1289.18,1253.94,30203.58,30238.82,0
473,CASH_OUT,13798.29,28404.62,14606.33,16567.35,30365.64,0
474,CASH_OUT,10747.74,45299.35,34551.61,29543.37,40291.11,0
475,PAYMENT,200.45,1758.74,1558.29,1836.07,2036.52,0
476,TRANSFER,10272.31,46822.34,36550.03,10925.49,21197.8,0
477,PAYMENT,1764.24,40304.49,38540.25,30853.33,32617.57,0
478,CASH_OUT,25325.13,88106.41,62781.28,1483.41,26808.54,0
479,CASH_OUT,21195.86,45609.1,24413.24,8260.2,29456.06,0
480,CASH_OUT,18920.57,41691.09,22770.52,35701.63,54622.2,0
481,PAYMENT,39423.08,82555.25,43132.17,41059.91,80482.99,0
482,CASH_OUT,1073.73,1208.28,134.55,2976.24,4049.97,1
483,TRANSFER,8789.44,26412.73,17623.29,40017.74,48807.18,0
484,CASH_IN,2725.09,12981.48,10256.39,37558.9,40283.99,0
485,TRANSFER,12295.19,32787.03,20491.84,20633.77,32928.96,0
486,TRANSFER,10936.35,36830.08,25893.73,506.56,11442.91,0
487,PAYMENT,26930.74,61644.77,34714.03,36198.65,63129.39,0
488,TRANSFER,22165.15,53469.16,31304.01,49563.16,71728.31,0
489,PAYMENT,6318.18,42781.39,36463.21,24300.02,30618.2,0
490,TRANSFER,36808.7,91103.33,54294.63,10802.57,47611.27,0
491,PAYMENT,1491.98,7671.07,6179.09,42592.06,44084.04,0
492,CASH_IN,4335.57,28262.74,23927.17,39449.26,43784.83,0
493,TRANSFER,8791.84,39039.72,30247.88,28963.32,37755.16,0
494,CASH_OUT,10888.63,58637.68,47749.05,30053.71,40942.34,0
495,PAYMENT,13578.63,53055.45,39476.82,8281.42,21860.05,0
496,CASH_IN,15418.77,89119.61,73700.84,7722.99,23141.76,0
497,TRANSFER,34702.91,38512.12,3809.21,3585.59,38288.5,1
498,PAYMENT,4671.27,11024.73,6353.46,26554.27,31225.54,0
499,DEBIT,2977.74,56409.16,53431.42,8367.99,11345.73,0
500,CASH_OUT,3651.82,53659.36,50007.54,4965.11,8616.93,0
501,CASH_OUT,3161.75,39410.69,36248.94,1167.6,4329.35,0
502,CASH_IN,13338.09,29635.23,16297.14,5806.95,19145.04,0
503,CASH_IN,10648.33,47926.64,37278.31,49742.9,60391.23,0
504,CASH_IN,14202.19,29552.14,15349.95,19474.09,33676.28,0
505,DEBIT,23428.62,98030.79,74602.17,26612.88,50041.5,0
506,CASH_IN,18400.93,83531.35,65130.42,15116.66,33517.59,0
507,CASH_OUT,4708.93,18539.92,13830.99,33869.37,38578.3,0
508,CASH_OUT,9767.3,56213.17,46445.87,29023.38,38790.68,0
509,CASH_OUT,6495.72,15901.63,9405.91,10365.45,16861.17,0
510,CASH_OUT,27480.75,88151.16,60670.41,28468.87,55949.62,0
511,CASH_IN,5435.91,73350.98,67915.07,42627.89,48063.8,0
512,CASH_OUT,4186.27,14104.87,9918.6,29956.03,34142.3,0
513,DEBIT,1777.75,4760.17,2982.42,27466.12,29243.87,0
514,DEBIT,823.14,47211.43,46388.29,48480.39,49303.53,0
515,TRANSFER,23720.59,98117.75,74397.16,43177.38,66897.97,0
516,TRANSFER,12974.56,49650.4,36675.84,28135.58,41110.14,0
517,CASH_OUT,12711.08,51616.27,38905.19,28863.95,41575.03,0
518,CASH_OUT,17111.03,41350.84,24239.81,38226.39,55337.42,0
519,CASH_IN,23992.58,48171.85,24179.27,2973.58,26966.16,0
520,CASH_OUT,75181.9,84849.92,9668.02,15594.95,90776.85,1
521,CASH_IN,16148.77,51532.82,35384.05,46319.13,62467.9,0
522,TRANSFER,3838.79,4024.4,185.61,6721.76,10560.55,1
523,DEBIT,11246.71,80639.28,69392.57,10535.25,21781.96,0
524,CASH_OUT,33771.29,99784.26,66012.97,41423.46,75194.75,0
525,CASH_OUT,30885.48,74049.08,43163.6,37023.81,67909.29,0
526,CASH_IN,33328.42,82370.74,49042.32,44221.21,77549.63,0
527,PAYMENT,10182.19,72591.8,62409.61,34370.32,44552.51,0
528,TRANSFER,33572.27,35533.23,1960.96,28852.03,62424.3,1
529,CASH_IN,24972.55,95556.41,70583.86,14978.28,39950.83,0
530,TRANSFER,28165.14,79657.04,51491.9,2511.3,30676.44,0
531,CASH_IN,7082.12,67018.59,59936.47,43170.04,50252.16,0
532,CASH_OUT,931.74,3180.67,2248.93,42111.54,43043.28,0
533,CASH_IN,472.87,4333.25,3860.38,20806.07,21278.94,0
534,PAYMENT,31323.36,72259.35,40935.99,22697.34,54020.7,0
535,DEBIT,16864.59,64071.99,47207.4,23158.64,40023.23,0
536,CASH_IN,22268.02,80591.89,58323.87,26008.49,48276.51,0
537,TRANSFER,3239.84,40743.12,37503.28,44099.61,47339.45,0
538,CASH_OUT,5616.72,27883.16,22266.44,5137.41,10754.13,0
539,CASH_IN,785.81,5638.34,4852.53,35348.82,36134.63,0
540,TRANSFER,8044.42,47229.83,39185.41,47022.43,55066.85,0
541,DEBIT,2003.42,11087.35,9083.93,13519.66,15523.08,0
542,DEBIT,26132.42,57609.11,31476.69,47149.19,73281.61,0
543,DEBIT,3944.26,67838.87,63894.61,2114.59,6058.85,0
544,DEBIT,22399.16,63638.48,41239.32,218.16,22617.32,0
545,CASH_IN,8022.04,87675.61,79653.57,13921.97,21944.01,0
546,DEBIT,10521.04,70551.51,60030.47,5268.25,15789.29,0
547,DEBIT,5246.59,99947.16,94700.57,24928.54,30175.13,0
548,PAYMENT,2679.05,48120.81,45441.76,31721.21,34400.26,0
549,PAYMENT,2375.32,6183.15,3807.83,20825.22,23200.54,0
550,TRANSFER,7230.18,21987.41,14757.23,23614.09,30844.27,0
551,PAYMENT,30098.47,79827.82,49729.35,1796.93,31895.4,0
552,DEBIT,11704.17,74121.15,62416.98,32241.63,43945.8,0
553,PAYMENT,12815.72,89131.29,76315.57,18389.3,31205.02,0
554,TRANSFER,2747.19,54836.77,52089.58,34402.22,37149.41,0
555,TRANSFER,189.93,2913.44,2723.51,20682.13,20872.06,0
556,PAYMENT,12101.12,90700.52,78599.4,36242.82,48343.94,0
557,TRANSFER,17749.48,52384.2,34634.72,15593.19,33342.67,0
558,PAYMENT,25673.46,52608.31,26934.85,6277.51,31950.97,0
559,TRANSFER,33745.1,38875.45,5130.35,13279.14,47024.24,1
560,TRANSFER,32319.54,34838.57,2519.03,17404.78,49724.32,1
561,CASH_OUT,18275.98,66637.73,48361.75,43962.76,62238.74,0
562,CASH_OUT,25203.44,83146.55,57943.11,14557.21,39760.65,0
563,CASH_OUT,1027.24,30988.66,29961.42,11411.77,12439.01,0
564,DEBIT,1438.62,47866.69,46428.07,33582.11,35020.73,0
565,PAYMENT,6553.12,24676.72,18123.6,32547.87,39100.99,0
566,DEBIT,7993.59,77915.87,69922.28,36281.36,44274.95,0
567,PAYMENT,24464.96,62618.95,38153.99,28914.92,53379.88,0
568,CASH_IN,24111.39,53199.25,29087.86,8194.05,32305.44,0
569,PAYMENT,16136.66,35174.03,19037.37,14525.23,30661.89,0
570,PAYMENT,23918.38,69309.97,45391.59,46530.34,70448.72,0
571,PAYMENT,3051.3,45319.67,42268.37,47896.71,50948.01,0
572,CASH_IN,45689.93,94958.05,49268.12,31045.43,76735.36,0
573,TRANSFER,4979.21,55139.1,50159.89,22929.9,27909.11,0
574,CASH_IN,21837.86,48652.0,26814.14,33717.45,55555.31,0
575,CASH_OUT,33948.44,79521.14,45572.7,12098.86,46047.3,0
576,DEBIT,47349.25,95191.55,47842.3,35586.14,82935.39,0
577,PAYMENT,5212.95,22692.63,17479.68,45969.37,51182.32,0
578,TRANSFER,9336.36,98136.61,88800.25,39629.76,48966.12,0
579,TRANSFER,13864.5,70132.8,56268.3,47644.84,61509.34,0
580,CASH_IN,33078.1,85567.97,52489.87,15500.0,48578.1,0
581,CASH_OUT,5458.28,66993.45,61535.17,28254.27,33712.55,0
582,DEBIT,19.84,2198.21,2178.37,17851.47,17871.31,0
583,TRANSFER,1867.25,80670.56,78803.31,40403.96,42271.21,0
584,CASH_OUT,3218.81,26128.29,22909.48,20138.22,23357.03,0
585,CASH_IN,1846.12,12731.76,10885.64,19891.83,21737.95,0
586,CASH_OUT,12815.92,49972.84,37156.92,24077.47,36893.39,0
587,DEBIT,34750.5,75672.23,40921.73,47546.43,82296.93,0
588,PAYMENT,9917.95,78967.36,69049.41,28203.7,38121.65,0
589,DEBIT,38291.85,84879.9,46588.05,43867.78,82159.63,0
590,TRANSFER,31630.21,84141.8,52511.59,11434.72,43064.93,0
591,TRANSFER,7684.99,68275.44,60590.45,21569.03,29254.02,0
592,CASH_OUT,7075.66,43322.68,36247.02,41982.98,49058.64,0
593,TRANSFER,18747.43,89363.26,70615.83,39018.28,57765.71,0
594,TRANSFER,6288.79,21263.33,14974.54,9306.79,15595.58,0
595,DEBIT,11659.9,63968.2,52308.3,14762.09,26421.99,0
596,PAYMENT,16840.51,41531.8,24691.29,41791.3,58631.81,0
597,TRANSFER,13690.4,77616.72,63926.32,41239.39,54929.79,0
598,PAYMENT,7686.24,54370.36,46684.12,21261.41,28947.65,0
599,CASH_IN,10.45,76789.13,76778.68,20828.29,20838.74,0
600,CASH_IN,7287.3,72589.7,65302.4,10178.92,17466.22,0
601,TRANSFER,20424.94,23811.25,3386.31,9555.94,29980.88,1
602,CASH_OUT,24723.19,66641.67,41918.48,42421.27,67144.46,0
603,TRANSFER,36693.61,89708.04,53014.43,12640.68,49334.29,0
604,PAYMENT,17013.0,37723.16,20710.16,40334.68,57347.68,0
605,CASH_IN,4100.45,54704.63,50604.18,19034.48,23134.93,0
606,TRANSFER,5966.87,71222.76,65255.89,39031.59,44998.46,0
607,CASH_OUT,15235.8,63214.97,47979.17,18085.51,33321.31,0
608,PAYMENT,3887.01,13864.2,9977.19,39036.59,42923.6,0
609,CASH_OUT,17520.44,37558.8,20038.36,41375.32,58895.76,0
610,CASH_OUT,4923.45,80548.29,75624.84,6256.26,11179.71,0
611,PAYMENT,11354.63,28133.09,16778.46,9762.03,21116.66,0
612,DEBIT,41917.81,97874.02,55956.21,35058.49,76976.3,0
613,CASH_IN,23518.27,94761.98,71243.71,19025.89,42544.16,0
614,DEBIT,501.66,39051.15,38549.49,41949.87,42451.53,0
615,CASH_OUT,56747.62,61975.28,5227.66,11748.67,68496.29,1
616,CASH_OUT,18948.76,70913.13,51964.37,27036.73,45985.49,0
617,CASH_IN,31111.18,72126.94,41015.76,8962.78,40073.96,0
618,CASH_OUT,10810.64,95294.24,84483.6,43967.05,54777.69,0
619,DEBIT,9958.82,62877.89,52919.07,40820.54,50779.36,0
620,CASH_OUT,41837.88,85217.35,43379.47,31399.67,73237.55,0
621,DEBIT,202.85,19504.53,19301.68,19534.11,19736.96,0
622,DEBIT,10447.05,62507.95,52060.9,36634.95,47082.0,0
623,CASH_OUT,1529.35,36229.62,34700.27,16673.13,18202.48,0
624,CASH_OUT,1240.57,6601.98,5361.41,47222.43,48463.0,0
625,CASH_OUT,23669.89,78741.61,55071.72,49518.09,73187.98,0
626,TRANSFER,535.46,91558.38,91022.92,22505.83,23041.29,0
627,TRANSFER,5509.58,97096.98,91587.4,20180.05,25689.63,0
628,TRANSFER,6001.76,58636.14,52634.38,25985.21,31986.97,0
629,CASH_OUT,5156.3,21327.96,16171.66,13426.69,18582.99,0
630,TRANSFER,4995.29,69288.11,64292.82,29767.98,34763.27,0
631,DEBIT,1409.96,30431.79,29021.83,29952.23,31362.19,0
632,TRANSFER,217.42,27472.8,27255.38,48250.77,48468.19,0
633,TRANSFER,15332.19,45617.96,30285.77,29177.85,44510.04,0
634,CASH_OUT,26057.46,60169.16,34111.7,47336.69,73394.15,0
635,TRANSFER,6572.33,61613.56,55041.23,46952.85,53525.18,0
636,TRANSFER,60384.16,70412.82,10028.66,31374.33,91758.49,1
637,PAYMENT,25679.88,54657.02,28977.14,11024.18,36704.06,0
638,TRANSFER,7972.18,74201.41,66229.23,33249.73,41221.91,0
639,CASH_OUT,2043.35,43924.7,41881.35,37419.22,39462.57,0
640,DEBIT,35254.27,86270.64,51016.37,25636.32,60890.59,0
641,CASH_OUT,18205.12,59355.94,41150.82,31884.41,50089.53,0
642,DEBIT,6935.29,21198.44,14263.15,40918.48,47853.77,0
643,DEBIT,300.7,2360.81,2060.11,10720.32,11021.02,0
644,TRANSFER,1655.32,7190.1,5534.78,36636.67,38291.99,0
645,CASH_OUT,11150.99,59885.52,48734.53,16651.74,27802.73,0
646,CASH_OUT,7069.47,49856.6,42787.13,39338.48,46407.95,0
647,PAYMENT,12880.37,26082.36,13201.99,14574.79,27455.16,0
648,PAYMENT,26934.36,92155.89,65221.53,26916.6,53850.96,0
649,DEBIT,39385.83,91610.46,52224.63,1750.4,41136.23,0
650,TRANSFER,7880.59,63394.47,55513.88,35273.04,43153.63,0
651,DEBIT,3904.68,53967.52,50062.84,39199.37,43104.05,0
652,CASH_OUT,6069.68,60285.69,54216.01,29511.63,35581.31,0
653,CASH_OUT,23001.64,49618.48,26616.84,5269.66,28271.3,0
654,TRANSFER,19159.97,41468.95,22308.98,5594.03,24754.0,0
655,PAYMENT,6439.32,19379.02,12939.7,44084.53,50523.85,0
656,DEBIT,18203.52,45173.92,26970.4,398.22,18601.74,0
657,CASH_OUT,13925.18,51985.56,38060.38,17844.3,31769.48,0
658,DEBIT,36186.67,87390.94,51204.27,10803.01,46989.68,0
659,CASH_IN,5916.05,33347.51,27431.46,25281.71,31197.76,0
660,PAYMENT,14702.89,32542.29,17839.4,3882.04,18584.93,0
661,PAYMENT,29119.42,86022.86,56903.44,41895.42,71014.84,0
662,CASH_OUT,288.38,42037.09,41748.71,14797.14,15085.52,0
663,CASH_IN,13949.7,72470.99,58521.29,24468.82,38418.52,0
664,CASH_IN,26425.96,72155.22,45729.26,25746.67,52172.63,0
665,PAYMENT,7291.19,35177.77,27886.58,36620.69,43911.88,0
666,TRANSFER,1909.0,36072.86,34163.86,11118.07,13027.07,0
667,DEBIT,2661.64,31789.25,29127.61,12186.47,14848.11,0
668,DEBIT,28413.56,57619.31,29205.75,20736.79,49150.35,0
669,PAYMENT,18998.02,54549.6,35551.58,35107.3,54105.32,0
670,TRANSFER,9141.74,33427.66,24285.92,28770.47,37912.21,0
671,TRANSFER,60701.23,69966.1,9264.87,16860.33,77561.56,1
672,TRANSFER,2964.07,51716.19,48752.12,38240.05,41204.12,0
673,TRANSFER,10754.4,51272.7,40518.3,906.2,11660.6,0
674,PAYMENT,13810.83,67651.4,53840.57,44280.99,58091.82,0
675,TRANSFER,139.99,26073.97,25933.98,36172.18,36312.17,0
676,PAYMENT,20561.96,47040.47,26478.51,10171.82,30733.78,0
677,PAYMENT,13694.63,53626.16,39931.53,41029.94,54724.57,0
678,CASH_OUT,481.9,2323.4,1841.5,32388.71,32870.61,0
679,CASH_OUT,7034.37,7630.39,596.02,9086.16,16120.53,1
680,DEBIT,27003.48,55012.93,28009.45,22523.93,49527.41,0
681,DEBIT,27879.4,99721.05,71841.65,16058.11,43937.51,0
682,CASH_OUT,13292.22,70956.79,57664.57,18474.1,31766.32,0
683,CASH_OUT,17640.16,92999.55,75359.39,41568.39,59208.55,0
684,PAYMENT,615.8,1526.03,910.23,38640.48,39256.28,0
685,PAYMENT,12472.68,58520.49,46047.81,27401.62,39874.3,0
686,TRANSFER,566.4,76091.69,75525.29,10362.11,10928.51,0
687,CASH_OUT,1745.11,17818.22,16073.11,44520.48,46265.59,0
688,PAYMENT,8045.29,26564.87,18519.58,21658.16,29703.45,0
689,TRANSFER,18438.47,58301.87,39863.4,7823.84,26262.31,0
690,CASH_IN,13825.77,71564.99,57739.22,29425.25,43251.02,0
691,CASH_IN,4737.81,22276.35,17538.54,45391.93,50129.74,0
692,PAYMENT,3943.48,58882.14,54938.66,22192.96,26136.44,0
693,PAYMENT,9669.33,27922.66,18253.33,13203.1,22872.43,0
694,CASH_IN,4471.32,33126.67,28655.35,9546.33,14017.65,0
695,CASH_IN,27110.38,65816.2,38705.82,3157.01,30267.39,0
696,DEBIT,22955.82,46690.77,23734.95,39335.42,62291.24,0
697,DEBIT,8104.9,37466.37,29361.47,1557.45,9662.35,0
698,CASH_IN,10721.81,88039.39,77317.58,27866.86,38588.67,0
699,TRANSFER,16863.42,78593.47,61730.05,10053.26,26916.68,0
700,CASH_IN,14740.84,44205.54,29464.7,4716.37,19457.21,0
701,PAYMENT,1962.89,58093.54,56130.65,4745.9,6708.79,0
702,CASH_OUT,37434.37,93423.54,55989.17,33712.94,71147.31,0
703,TRANSFER,22307.85,24908.15,2600.3,15905.22,38213.07,1
704,CASH_OUT,14376.81,36682.26,22305.45,28309.03,42685.84,0
705,CASH_IN,182.22,23969.8,23787.58,38217.67,38399.89,0
706,DEBIT,2033.68,4854.86,2821.18,30976.31,33009.99,0
707,CASH_IN,25412.29,86578.89,61166.6,29047.52,54459.81,0
708,CASH_OUT,15844.05,44787.09,28943.04,19461.52,35305.57,0
709,CASH_OUT,16493.08,86972.67,70479.59,18574.3,35067.38,0
710,CASH_OUT,10519.2,47459.24,36940.04,24707.38,35226.58,0
711,TRANSFER,21296.94,71794.92,50497.98,2667.4,23964.34,0
712,TRANSFER,15927.21,36880.7,20953.49,5503.16,21430.37,0
713,DEBIT,17460.21,50535.59,33075.38,34856.79,52317.0,0
714,TRANSFER,20908.64,55914.08,35005.44,40512.93,61421.57,0
715,DEBIT,1509.14,5191.89,3682.75,22645.55,24154.69,0
716,TRANSFER,1130.09,2895.34,1765.25,30484.87,31614.96,0
717,DEBIT,15785.35,46032.37,30247.02,45510.65,61296.0,0
718,TRANSFER,3142.75,40786.83,37644.08,28630.36,31773.11,0
719,DEBIT,3252.65,8777.23,5524.58,4745.42,7998.07,0
720,DEBIT,882.63,4142.63,3260.0,4228.27,5110.9,0
721,DEBIT,8768.62,25382.32,16613.7,29838.82,38607.44,0
722,CASH_OUT,8731.91,88723.25,79991.34,36871.3,45603.21,0
723,PAYMENT,1506.89,99726.55,98219.66,44868.29,46375.18,0
724,PAYMENT,19930.37,47035.94,27105.57,3119.7,23050.07,0
725,CASH_IN,39853.4,97558.97,57705.57,42627.37,82480.77,0
726,CASH_OUT,21961.83,55635.84,33674.01,20810.9,42772.73,0
727,CASH_OUT,6377.83,47441.61,41063.78,5048.91,11426.74,0
728,CASH_IN,26336.45,53458.24,27121.79,8301.09,34637.54,0
729,DEBIT,11401.04,28558.48,17157.44,16312.7,27713.74,0
730,DEBIT,15148.44,82835.22,67686.78,17684.83,32833.27,0
731,DEBIT,8836.52,21840.19,13003.67,7346.1,16182.62,0
732,TRANSFER,29366.05,83102.11,53736.06,30860.94,60226.99,0
733,TRANSFER,3685.84,51045.37,47359.53,31199.92,34885.76,0
734,PAYMENT,22013.99,44732.9,22718.91,19785.4,41799.39,0
735,CASH_IN,9733.82,42442.12,32708.3,36250.3,45984.12,0
736,CASH_OUT,32942.95,99185.52,66242.57,9962.3,42905.25,0
737,CASH_IN,44012.59,98955.66,54943.07,18573.36,62585.95,0
738,TRANSFER,15622.75,47615.87,31993.12,27978.94,43601.69,0
739,DEBIT,15812.58,36778.97,20966.39,20340.24,36152.82,0
740,DEBIT,10846.7,42198.39,31351.69,45164.9,56011.6,0
741,PAYMENT,5219.94,18373.67,13153.73,28965.72,34185.66,0
742,DEBIT,45243.18,97053.3,51810.12,37080.13,82323.31,0
743,DEBIT,7418.55,17364.93,9946.38,24538.25,31956.8,0
744,CASH_IN,16232.31,58084.79,41852.48,18558.48,34790.79,0
745,CASH_OUT,41996.28,93950.6,51954.32,16874.02,58870.3,0
746,CASH_IN,6995.37,79796.71,72801.34,33638.23,40633.6,0
747,CASH_IN,10934.65,87533.11,76598.46,13162.37,24097.02,0
748,CASH_OUT,72035.11,79466.89,7431.78,11602.79,83637.9,1
749,PAYMENT,1686.29,35770.72,34084.43,24306.52,25992.81,0
750,CASH_IN,28830.32,94521.91,65691.59,46226.12,75056.44,0
751,CASH_IN,11042.37,47338.84,36296.47,38028.78,49071.15,0
752,TRANSFER,19568.24,76282.01,56713.77,35204.16,54772.4,0
753,TRANSFER,16713.62,40388.7,23675.08,8535.42,25249.04,0
754,CASH_IN,1781.62,5499.8,3718.18,11337.06,13118.68,0
755,DEBIT,12906.71,51475.55,38568.84,2512.15,15418.86,0
756,PAYMENT,39663.68,85445.22,45781.54,49819.91,89483.59,0
757,CASH_OUT,5404.9,45454.84,40049.94,2480.72,7885.62,0
758,PAYMENT,8610.63,61223.63,52613.0,8674.8,17285.43,0
759,TRANSFER,14949.29,39817.26,24867.97,6274.31,21223.6,0
760,TRANSFER,19258.43,68061.92,48803.49,46457.24,65715.67,0
761,TRANSFER,12175.77,32486.91,20311.14,21555.62,33731.39,0
762,PAYMENT,4183.47,24208.13,20024.66,1505.19,5688.66,0
763,CASH_OUT,19139.0,64072.38,44933.38,32669.17,51808.17,0
764,DEBIT,40237.28,84962.81,44725.53,44242.76,84480.04,0
765,TRANSFER,15530.73,91380.17,75849.44,22780.96,38311.69,0
766,PAYMENT,22083.84,70918.37,48834.53,49505.44,71589.28,0
767,CASH_OUT,2368.63,15083.27,12714.64,42476.71,44845.34,0
768,PAYMENT,8701.65,93612.97,84911.32,18625.45,27327.1,0
769,DEBIT,2086.34,17323.59,15237.25,35506.63,37592.97,0
770,CASH_IN,11345.49,45224.74,33879.25,12332.93,23678.42,0
771,TRANSFER,29326.91,90571.87,61244.96,13652.03,42978.94,0
772,CASH_IN,5821.56,12364.9,6543.34,39210.31,45031.87,0
773,PAYMENT,13717.03,66688.84,52971.81,20120.31,33837.34,0
774,DEBIT,11218.17,75988.98,64770.81,14942.86,26161.03,0
